,IBB,IBB,IBB,IBB,IBB,IBB,IBB,IBB,XBI,XBI,XBI,XBI,XBI,XBI,XBI,XBI,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,BBH,BBH,BBH,BBH,BBH,BBH,BBH,BBH
2021-08-18 00:00:00-04:00,168.78232733765583,169.15738207469462,166.00893430223516,166.14710998535156,1636100,0.0,0.0,0.0,123.0696485467652,123.75596081306657,120.93112171425867,120.9609603881836,3637600,0.0,0.0,0.0,126.55181348311915,126.69074343212836,124.71785335663566,124.79195404052734,12427700,0.0,0.0,0.0,209.66915086723293,209.66915086723293,206.89634704589844,206.89634704589844,21600,0.0,0.0,0.0
2021-08-19 00:00:00-04:00,163.8079909107265,165.1502754560089,162.13013899412857,162.47557067871094,1930800,0.0,0.0,0.0,119.93646920920506,120.89134480123765,117.85761954373048,118.05655670166016,5558600,0.0,0.0,0.0,123.96763821519757,126.00535812865078,123.93059492946828,125.35699462890625,11669200,0.0,0.0,0.0,204.2699931381011,205.32444283378751,201.86818857051944,202.05369567871094,17400,0.0,0.0,0.0
2021-08-20 00:00:00-04:00,162.92960649722633,165.61417594019667,162.30780829932579,164.98251342773438,1956300,0.0,0.0,0.0,118.50413247708613,122.22416944689219,117.86754885408216,121.4781723022461,5939000,0.0,0.0,0.0,125.47736860335309,126.44992059842848,125.0420359401599,126.07015991210938,7252700,0.0,0.0,0.0,203.918494430436,205.4904033624266,203.918494430436,204.73861694335938,9700,0.0,0.0,0.0
2021-08-23 00:00:00-04:00,166.74916146874992,169.98643318195292,166.5912421022474,169.69033813476562,2226700,0.0,0.0,0.0,123.20890944576098,127.16766396514285,122.99008236996748,127.0582504272461,8385700,0.0,0.0,0.0,126.78336997309685,126.87598522593633,126.0794205585648,126.1164779663086,8471300,0.0,0.0,0.0,207.91173595746886,210.68453979492188,207.120902424048,210.68453979492188,8600,0.0,0.0,0.0
2021-08-24 00:00:00-04:00,169.038965757626,169.60153285534736,167.89407281416527,169.21661376953125,1425900,0.0,0.0,0.0,127.15770755102037,127.18755381392978,125.17833041055528,127.06819152832031,4274300,0.0,0.0,0.0,126.11650972289657,126.13502429817049,125.31067343404662,125.67190551757812,6548100,0.0,0.0,0.0,211.06531763425042,211.06531763425042,208.43897376170403,210.44046020507812,18100,0.0,0.0,0.0
2021-08-25 00:00:00-04:00,168.90077135850422,170.59836689771586,168.11118958630956,170.35162353515625,2245700,0.0,0.0,0.0,126.68027622930084,129.1967723245048,125.7751292857296,128.47067260742188,5395700,0.0,0.0,0.0,125.5514569872457,125.61628624282962,124.81046439055734,125.32915496826172,6918500,0.0,0.0,0.0,209.29815610510803,211.9440460205078,209.29815610510803,211.9440460205078,9800,0.0,0.0,0.0
2021-08-26 00:00:00-04:00,170.26277043434456,171.4274068407673,168.57505440726462,169.17710876464844,1921300,0.0,0.0,0.0,128.21203727645675,130.35057154343286,127.31684676855569,127.89375305175781,5666100,0.0,0.0,0.0,125.4032851219298,125.68115917766977,124.59746308021928,124.8382797241211,5972100,0.0,0.0,0.0,211.72924432169276,212.95942823772623,209.54223579541213,210.37213134765625,8000,0.0,0.0,0.0
2021-08-27 00:00:00-04:00,169.51271392589882,171.32874171541587,168.21978093379676,169.57192993164062,2498400,0.0,0.0,0.0,128.34132923018808,132.28020026968568,127.78432053674064,131.3253173828125,6466600,0.0,0.0,0.0,125.11612949761026,125.45883275766361,124.49555223574609,124.69932556152344,8679200,0.0,0.0,0.0,209.49342633219982,212.05143414008458,209.49342633219982,209.8644256591797,7700,0.0,0.0,0.0
2021-08-30 00:00:00-04:00,169.62127663068344,171.3090080447593,168.90079014866103,169.7495880126953,1989700,0.0,0.0,0.0,131.94202014848773,132.88696199190193,130.39034854066097,130.92747497558594,4893700,0.0,0.0,0.0,124.58816598402699,125.85712061262399,124.57890869960607,125.40325927734375,6417200,0.0,0.0,0.0,209.88394901263237,212.36384768840995,209.07358449200038,210.74313354492188,16500,0.0,0.0,0.0
2021-08-31 00:00:00-04:00,170.44042928724969,171.32869927337555,169.09814493620343,170.0357666015625,1916500,0.0,0.0,0.0,130.7981824649814,132.8770244600731,130.7981824649814,132.1310272216797,3680100,0.0,0.0,0.0,125.43103600995222,126.0145699503671,124.79193010059453,125.23653411865234,9299100,0.0,0.0,0.0,211.61208574084262,211.65113281327825,209.67892045530473,211.00674438476562,9700,0.0,0.0,0.0
2021-09-01 00:00:00-04:00,170.87473960328532,172.3255919611662,170.1049014207389,171.79261779785156,2075900,0.0,0.0,0.0,132.40955388658995,134.55802993664938,132.0614308899369,134.35910034179688,3888100,0.0,0.0,0.0,125.33844111374684,125.44958506966984,124.08801507657348,125.27359771728516,10571100,0.0,0.0,0.0,211.5144530711726,213.36949448081847,210.899353650033,212.79345703125,9000,0.0,0.0,0.0
2021-09-02 00:00:00-04:00,172.62165954911194,173.72708011263538,172.06895679736044,173.70733642578125,1830300,0.0,0.0,0.0,134.60773806875784,135.88090542322976,134.1899814534485,135.80133056640625,3158500,0.0,0.0,0.0,125.73674586614615,126.63519740925776,125.59781588866012,126.61666870117188,6847800,0.0,0.0,0.0,214.19938354191393,214.7363739013672,213.34997190827303,214.7363739013672,9300,0.0,0.0,0.0
2021-09-03 00:00:00-04:00,173.4605746551519,173.68757431982988,172.04920992517367,173.51979064941406,1235000,0.0,0.0,0.0,135.27415332427591,135.27415332427591,132.49905053337864,133.47381591796875,5092000,0.0,0.0,0.0,126.48696797551129,126.93155793818732,125.88491936216373,126.75558471679688,5632800,0.0,0.0,0.0,213.82836210099174,214.80470275878906,212.88131047110625,214.80470275878906,6100,0.0,0.0,0.0
2021-09-07 00:00:00-04:00,173.04606488138572,173.5099436293623,171.58534832393835,173.15463256835938,2406800,0.0,0.0,0.0,133.523554603046,135.0951238233146,131.83261551288825,132.75765991210938,4519900,0.0,0.0,0.0,126.28319000051917,126.48696333703553,125.19023677125837,126.01458740234375,8739100,0.0,0.0,0.0,214.0919840767605,214.59968540401016,212.70558209268873,214.5801544189453,9500,0.0,0.0,0.0
2021-09-08 00:00:00-04:00,172.81907701698466,173.08554903595143,170.58850712474955,171.49652099609375,1599400,0.0,0.0,0.0,132.96653469101517,133.14558191264953,130.30084529379772,131.60385131835938,4325800,0.0,0.0,0.0,125.76447598906725,126.16276530302048,125.43103005797542,125.95899200439453,6986200,0.0,0.0,0.0,213.9845797625509,213.9845797625509,211.36799395571202,212.04165649414062,22400,0.0,0.0,0.0
2021-09-09 00:00:00-04:00,171.2990905015718,173.31252454902608,171.2990905015718,171.61492919921875,2599600,0.0,0.0,0.0,131.1761745355813,134.030852776934,130.85787505832786,132.1111602783203,5367800,0.0,0.0,0.0,125.78303383155377,126.0701651461638,124.43072109401533,124.50482177734375,8905600,0.0,0.0,0.0,213.36948731374488,214.55086610076626,212.50054469768924,212.84226989746094,11300,0.0,0.0,0.0
2021-09-10 00:00:00-04:00,173.00656679718972,173.00656679718972,170.5391332096548,170.97340393066406,1441600,0.0,0.0,0.0,132.57862659112888,132.71787880613456,130.39037099360257,131.0170135498047,3750000,0.0,0.0,0.0,124.94940503483677,125.06056312049084,123.30070378577263,123.36554718017578,10561600,0.0,0.0,0.0,213.81859904280012,213.81859904280012,211.49490356445312,211.49490356445312,13200,0.0,0.0,0.0
2021-09-13 00:00:00-04:00,171.8617002406383,171.8617002406383,167.48939980782575,168.10133361816406,2158900,0.0,0.0,0.0,131.30544609700715,132.55873108486017,128.52040207367074,130.3804168701172,4970200,0.0,0.0,0.0,124.01393348654273,124.08803417965233,121.98547117911127,122.60604858398438,11676700,0.0,0.0,0.0,212.77392466945707,212.77392466945707,206.47653004316876,207.15020751953125,59900,0.0,0.0,0.0
2021-09-14 00:00:00-04:00,168.44675063511997,170.15421042326696,167.42030491173043,167.7163848876953,2114300,0.0,0.0,0.0,130.7484525253043,131.5839658296474,128.08276288458472,128.3015899658203,3720800,0.0,0.0,0.0,123.18030811298375,123.46743942514702,122.3744720219416,122.58751678466797,10436300,0.0,0.0,0.0,208.30230572687177,209.3274515998667,206.9842397504817,207.21856689453125,8600,0.0,0.0,0.0
2021-09-15 00:00:00-04:00,168.36781288311673,169.94697657402259,167.73615041875857,169.5620574951172,1606700,0.0,0.0,0.0,128.53033788090934,130.49976612312622,128.0429476084676,129.73387145996094,3543300,0.0,0.0,0.0,122.43003397181135,123.95833392738353,122.24478934687323,123.38407135009766,10299900,0.0,0.0,0.0,207.6676693888386,210.18663024902344,207.6676693888386,210.18663024902344,10000,0.0,0.0,0.0
2021-09-16 00:00:00-04:00,168.97973340995836,170.6773139129417,168.06184025716223,170.26278686523438,1827200,0.0,0.0,0.0,129.7338619442543,130.4898153870715,128.01309954692283,130.3008270263672,2794700,0.0,0.0,0.0,123.54155824571048,123.77311761316261,122.22630273457378,123.06916809082031,10525700,0.0,0.0,0.0,210.27448653108348,211.62184143066406,208.96619360128068,211.62184143066406,11600,0.0,0.0,0.0
2021-09-17 00:00:00-04:00,170.6871641474049,171.47674579587328,168.46647423234734,171.3484344482422,4448600,0.0,0.0,0.0,130.41024935704007,132.67807948409123,128.86851887467478,132.17080688476562,6551100,0.0,0.0,0.0,122.96723505140797,123.29142369694318,122.38371527600418,123.18953704833984,13541400,0.0,0.0,0.0,212.53959839651446,212.75439453125,209.5715144789557,212.75439453125,18000,0.0,0.0,0.0
2021-09-20 00:00:00-04:00,168.32831765180174,169.94695343761128,166.16684347989346,167.6966552734375,1968300,0.0,0.0,0.0,129.6543099064355,131.0368906751093,126.45148669351991,128.07278442382812,7072700,0.0,0.0,0.0,121.79254764054473,122.99161219543909,120.84445239438277,121.90408325195312,17245000,0.467,0.0,0.0,209.3274405499905,211.01652069085227,207.51144624835683,208.6732940673828,12800,0.0,0.0,0.0
2021-09-21 00:00:00-04:00,168.5059750139508,170.31213825729378,168.16054333813256,169.32516479492188,1006200,0.0,0.0,0.0,128.33140899545214,130.79816868758246,128.3115114881988,129.55484008789062,4340700,0.0,0.0,0.0,122.46175290602376,123.34477599169443,122.07136420024491,122.08995819091797,11741800,0.0,0.0,0.0,209.83513654973746,211.59255274819952,209.67891846592383,210.75289916992188,5700,0.0,0.0,0.0
2021-09-22 00:00:00-04:00,169.65088550728208,170.39111568112736,167.9532897704619,169.3646697998047,1296000,0.0,0.0,0.0,130.1914453518849,131.13637220915643,128.76908448267633,129.92288208007812,2688500,0.0,0.0,0.0,122.45247759322939,122.90792404604451,121.70887389135333,122.29446411132812,11964100,0.0,0.0,0.0,210.88959438378197,211.32894472585943,209.13217811769505,210.80172729492188,13900,0.0,0.0,0.0
2021-09-23 00:00:00-04:00,169.8482859386671,172.17754427449378,169.62128622382588,171.65444946289062,2782600,0.0,0.0,0.0,130.28094520541921,132.47915693991848,129.78361374468062,132.35980224609375,3148900,0.0,0.0,0.0,122.5732984151569,123.89318819870043,122.4803568203797,123.17748260498047,10366500,0.0,0.0,0.0,210.52835970217492,214.06270843330606,210.0304163874332,213.43785095214844,29900,0.0,0.0,0.0
2021-09-24 00:00:00-04:00,170.7892249766293,170.91762789944818,168.11262686647964,168.38917541503906,1508100,0.124,0.0,0.0,131.22588143607712,131.79284662745286,129.46533886542704,129.67420959472656,4252900,0.0,0.0,0.0,122.972984235063,123.42843064456578,122.41527796592781,122.675537109375,6962600,0.0,0.0,0.0,212.46149269800708,212.46149269800708,209.2298074806314,209.532470703125,9200,0.0,0.0,0.0
2021-09-27 00:00:00-04:00,167.8459725523375,168.2706667845373,164.9915842313861,165.44590759277344,1548300,0.0,0.0,0.0,129.6841756316443,132.04152224548847,128.918280819808,131.2060089111328,4715500,0.0,0.0,0.0,122.32234453936371,122.47105392907191,120.66783379572794,120.92809295654297,11631400,0.0,0.0,0.0,209.1224200595664,209.1224200595664,203.01051765113283,203.51821899414062,29800,0.0,0.0,0.0
2021-09-28 00:00:00-04:00,163.41126894653115,163.41126894653115,159.9050101725689,160.13218688964844,3189300,0.0,0.0,0.0,130.01240836178192,130.19144041796588,126.96873439915413,127.0582504272461,4959400,0.0,0.0,0.0,120.15658835577692,120.15658835577692,118.44630296888938,118.85528564453125,17433400,0.0,0.0,0.0,201.05783959641758,201.12619059852494,196.27377597333057,196.58621215820312,44200,0.0,0.0,0.0
2021-09-29 00:00:00-04:00,161.68284165854334,162.11742227179622,159.17414685126477,159.4210662841797,2437200,0.0,0.0,0.0,127.81419636445344,128.35130771005083,124.6312777783968,124.95951080322266,4540300,0.0,0.0,0.0,119.3851303824948,120.35180534124471,119.1434510055108,119.79411315917969,11171400,0.0,0.0,0.0,197.91401420667924,199.0563309476445,196.57641742292967,196.73263549804688,9000,0.0,0.0,0.0
2021-09-30 00:00:00-04:00,160.59639031424402,161.61369707792178,159.60871267410909,159.68771362304688,2822400,0.0,0.0,0.0,125.50657821449853,126.75985572502931,124.97940803628858,125.0390853881836,4949400,0.0,0.0,0.0,120.19377721400437,120.94667078712033,118.22323954776901,118.32548522949219,21653100,0.0,0.0,0.0,198.16786269524988,199.3101794667078,197.3574981689453,197.3574981689453,7700,0.0,0.0,0.0
2021-10-01 00:00:00-04:00,158.18645776726308,158.18645776726308,153.16905344201663,156.9716033935547,4672900,0.0,0.0,0.0,125.48668664154987,125.90444327666873,121.84621645034629,125.49662780761719,8160600,0.0,0.0,0.0,118.48350788425925,118.9110775448063,116.44789817963833,118.35337829589844,23188900,0.0,0.0,0.0,194.4284610275584,194.4284610275584,187.76982606940953,191.96807861328125,19600,0.0,0.0,0.0
2021-10-04 00:00:00-04:00,154.52218910094928,155.45060864610517,153.06043017387785,153.7616729736328,3367400,0.0,0.0,0.0,124.54173969960645,124.77051550360542,122.1446060778662,122.56236267089844,4099300,0.0,0.0,0.0,117.87003793425473,118.47421509684216,115.96456484182477,116.5501480102539,27580700,0.0,0.0,0.0,189.7322897301932,189.7322897301932,187.17428186737195,187.61363220214844,18200,0.0,0.0,0.0
2021-10-05 00:00:00-04:00,154.12712142124505,155.82592841774397,153.83081507148046,153.8703155517578,1895400,0.0,0.0,0.0,123.18901151513487,124.64121859018599,122.06504505265272,122.94034576416016,3987600,0.0,0.0,0.0,117.02417516769673,118.43701354145918,116.86616170256777,117.24725341796875,19151800,0.0,0.0,0.0,189.7127567048569,189.87873283408652,188.30682373046875,188.30682373046875,26300,0.0,0.0,0.0
2021-10-06 00:00:00-04:00,152.71473263388535,153.44561961231597,151.4900218390901,152.0233612060547,3641200,0.0,0.0,0.0,121.90586945781386,122.96021717848616,121.11014377677473,121.63731384277344,4261000,0.0,0.0,0.0,116.59661116560814,117.13571637202637,115.72287793041818,117.03347778320312,21322100,0.0,0.0,0.0,186.6860917838669,187.85769751868148,185.38755700437423,186.1783905029297,19800,0.0,0.0,0.0
2021-10-07 00:00:00-04:00,153.09993298070052,155.6284008515497,152.2702872314426,154.30490112304688,1771700,0.0,0.0,0.0,122.23411216903514,124.57156825585628,121.66715467062598,123.24867248535156,4035100,0.0,0.0,0.0,117.84215066315447,119.34793793647285,117.61907238035374,118.58575439453125,15806400,0.0,0.0,0.0,187.76008164331452,190.49383864125423,186.91066998346236,189.06837463378906,21500,0.0,0.0,0.0
2021-10-08 00:00:00-04:00,154.9962895834736,155.0851920505352,152.85303029406333,153.13946533203125,1290800,0.0,0.0,0.0,123.92505291223733,124.40249446576884,122.11476665241862,122.78119659423828,2860100,0.0,0.0,0.0,118.75306588406043,118.9761441687482,117.74920296566923,117.99087524414062,9552300,0.0,0.0,0.0,190.13261371014332,190.13261371014332,187.3109893798828,187.3109893798828,20300,0.0,0.0,0.0
2021-10-11 00:00:00-04:00,153.10977376577404,154.5517745090722,152.32950008333094,152.60604858398438,1763100,0.0,0.0,0.0,122.55242613523352,124.84015404859963,122.23413428185597,123.4078369140625,3349200,0.0,0.0,0.0,117.88862129519788,118.51138530424112,117.03348202085219,117.0706558227539,7843400,0.0,0.0,0.0,186.38343547756588,189.00979436966836,186.38343547756588,186.97900390625,15500,0.0,0.0,0.0
2021-10-12 00:00:00-04:00,153.5838910828857,154.29502027298227,152.35916523977133,152.78387451171875,1308100,0.0,0.0,0.0,123.67638305269246,125.05897148438201,123.61670570624392,123.9449462890625,3440600,0.0,0.0,0.0,117.44246787785384,117.56330756489822,116.21552665402848,116.50366973876953,13007200,0.0,0.0,0.0,187.88698697916195,188.5313753490213,186.4810541350235,187.1254425048828,12100,0.0,0.0,0.0
2021-10-13 00:00:00-04:00,153.73203352136946,154.38390444386434,153.21845194979733,153.6727752685547,1197200,0.0,0.0,0.0,124.3328780881852,125.27780492618476,123.3282663084032,124.34282684326172,3201400,0.0,0.0,0.0,116.69885693243428,117.21937523896035,115.97384017352002,116.68955993652344,10609000,0.0,0.0,0.0,188.3068188550866,189.00002728065246,187.94557757716174,188.62901306152344,17000,0.0,0.0,0.0
2021-10-14 00:00:00-04:00,155.19379553530288,156.84321541897768,155.08515038987449,155.92466735839844,1293400,0.0,0.0,0.0,125.68561290743101,127.37653691303818,125.1584427499891,126.42166137695312,4004100,0.0,0.0,0.0,117.89791273239707,118.82741380568888,117.89791273239707,118.36266326904297,8857900,0.0,0.0,0.0,191.0015269202,192.35863983342634,190.65980173217008,191.15773010253906,16500,0.0,0.0,0.0
2021-10-15 00:00:00-04:00,156.9025181301336,157.2778405699293,154.86790398533026,155.12469482421875,1006900,0.0,0.0,0.0,127.56550919010208,127.59534786110471,124.23339019487929,124.41242980957031,4530600,0.0,0.0,0.0,118.97613371358882,119.48736212475147,118.72517155181,118.94824981689453,8976100,0.0,0.0,0.0,192.64177205320925,192.64177205320925,189.92754622696611,190.210693359375,12900,0.0,0.0,0.0
2021-10-18 00:00:00-04:00,154.65055074665742,154.65055074665742,152.9221150547313,153.8011474609375,1764900,0.0,0.0,0.0,123.45757115850273,123.82559160240923,121.5875999092107,121.81637573242188,6325300,0.0,0.0,0.0,118.42772226716524,118.5485548405957,117.62835086378307,118.13957214355469,11660700,0.0,0.0,0.0,189.3417330790493,189.97636343342919,188.62900858354732,189.89825439453125,10600,0.0,0.0,0.0
2021-10-19 00:00:00-04:00,154.81851039022754,156.27039810481176,154.7691234812125,155.4604949951172,1553000,0.0,0.0,0.0,122.54247876930562,124.3627138836297,122.22418691232079,123.0199203491211,4899500,0.0,0.0,0.0,118.78094221822656,119.99859343839418,118.78094221822656,119.69185638427734,9487000,0.0,0.0,0.0,190.9331971262789,192.50510634977735,190.9331971262789,191.84120178222656,15200,0.0,0.0,0.0
2021-10-20 00:00:00-04:00,155.52961324441068,156.79383953230118,155.51974189259312,155.75677490234375,1928200,0.0,0.0,0.0,123.19895384625976,124.34281775883625,122.30375567169224,122.60215759277344,2900600,0.0,0.0,0.0,120.40754964983597,121.57872995149508,120.29601407179578,121.4021224975586,13665700,0.0,0.0,0.0,190.94293714872015,192.79797831849385,190.94293714872015,191.5482635498047,29300,0.0,0.0,0.0
2021-10-21 00:00:00-04:00,156.2901454279923,157.08027563630492,155.8160492180835,156.94200134277344,821600,0.0,0.0,0.0,122.57233962677043,124.24337397205593,122.57233962677043,123.1790771484375,2678000,0.0,0.0,0.0,121.65309497861142,121.96912191353417,120.77005768535724,121.89476013183594,8267500,0.0,0.0,0.0,192.98349914226628,193.24710039503887,192.35864171347455,193.1885223388672,14000,0.0,0.0,0.0
